ID,epoch_val_accuracy,MAX_NODES,WINDOW_SIZE,Name,Owner,Created,Running Time,Hostname,BATCH_NORM,FIRST_CONV_ACTIVATION,CONV_TYPE,LAYERS,MASTER_NODE,PMI,POOLING,PRETRAINED,PRETRAINED_EMB,BATCH_SIZE,EMB_SIZE,DROPOUT_RATE,EPOCH,FIRST_CONV_SIZE,L2_RATE,LR_FIRST_UPDATE,LR,LR_UPDATE_PER,MAX_TF,MIN_TF,MODEL_PARAMS,NUM_CLASSES,VOCAB_SIZE,emb_size,max_nodes,num_classes,vocab_size,epoch_loss,epoch_accuracy,epoch_val_loss,IS_DIRECTED,Tags,State
VKR-69,0.5723472833633423,197.0,3.0,ohsumed,vmalperovich,2021-02-14 23:08:29,74.465,00a2382fb07d,True,None,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'BatchNorm', 'Adj_input', 'gcn_conv_14', 'Pooling', 'Dropout', 'Dense']",False,,GlobalSum,,GLoVe,32.0,200.0,0.5,100.0,300.0,1.0E-4,5.0,0.001,10.0,,,1774923.0,23.0,8536.0,,,,,1.0607374906539917,0.8857994079589844,9.73205852508545,,[],SUCCEEDED
VKR-68,0.5515705943107605,197.0,3.0,ohsumed,vmalperovich,2021-02-14 23:06:45,44.018,00a2382fb07d,True,None,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_12', 'BatchNorm', 'Pooling', 'Dropout', 'Dense']",False,,GlobalSum,,GLoVe,32.0,200.0,0.5,100.0,300.0,1.0E-4,5.0,0.001,10.0,,,1775323.0,23.0,8536.0,,,,,12.71327018737793,0.6852035522460938,26.06910514831543,,[],SUCCEEDED
VKR-67,0.5471184849739075,197.0,3.0,ohsumed,vmalperovich,2021-02-14 23:04:15,43.356,00a2382fb07d,True,None,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_11', 'BatchNorm', 'Pooling', 'Dropout', 'Dense']",False,,GlobalSum,,GLoVe,32.0,200.0,0.55,100.0,300.0,0.01,5.0,0.001,10.0,,,1775323.0,23.0,8536.0,,,,,14.039993286132812,0.6696457862854004,26.185819625854492,,[],SUCCEEDED
VKR-66,0.5975760817527771,197.0,3.0,ohsumed,vmalperovich,2021-02-14 22:58:10,291.389,00a2382fb07d,True,None,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_7', 'Pooling', 'Dropout', 'Dense']",False,,GlobalSum,,GLoVe,32.0,200.0,0.55,100.0,300.0,0.05,5.0,0.001,10.0,,,1774123.0,23.0,8536.0,,,,,0.37852242588996887,0.9860973358154297,2.1840920448303223,,[],SUCCEEDED
VKR-65,0.5760573744773865,197.0,3.0,ohsumed,vmalperovich,2021-02-14 22:54:01,67.09,00a2382fb07d,,elu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_6', 'Pooling', 'Dropout', 'Dense']",False,,GlobalSum,,GLoVe,32.0,200.0,0.5,100.0,300.0,1.0E-4,5.0,0.001,10.0,,,1774123.0,23.0,8536.0,,,,,0.39855262637138367,0.8834822773933411,2.8005921840667725,,[],SUCCEEDED
VKR-222,0.8192488551139832,258.0,3.0,r52-reuters,vmalperovich,2021-02-26 02:57:30,1683.033,2124c48c103a,False,relu,MPNN,"['Nodes_input', 'Embeddings', 'Adj_input', 'Reshape', 'lambda_4', 'MaxPool', 'Pooling', 'Dropout', 'Dense']",False,True,GlobalSum,True,GLoVe,32.0,200.0,0.55,100.0,300.0,0.01,3.0,0.001,5.0,3000.0,5.0,895851.0,51.0,4428.0,,,,,16.795969009399414,0.6945677995681763,13.090112686157227,,[],SUCCEEDED
VKR-221,0.8943662047386169,258.0,3.0,r52-reuters,vmalperovich,2021-02-26 02:06:18,3012.93,2124c48c103a,False,relu,MPNN,"['Nodes_input', 'Embeddings', 'Adj_input', 'Reshape', 'lambda_3', 'MaxPool', 'Pooling', 'Dropout', 'Dense']",False,True,GlobalSum,False,GLoVe,32.0,300.0,0.55,100.0,300.0,0.01,5.0,0.001,10.0,3000.0,5.0,1343751.0,51.0,4428.0,,,,,0.2100726068019867,0.9890673160552979,1.12018883228302,,[],SUCCEEDED
VKR-220,0.8978873491287231,258.0,3.0,r52-reuters,vmalperovich,2021-02-26 01:33:19,1920.315,2124c48c103a,False,relu,MPNN,"['Nodes_input', 'Embeddings', 'Adj_input', 'Reshape', 'lambda_2', 'MaxPool', 'Pooling', 'Dropout', 'Dense']",False,True,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.01,5.0,0.001,10.0,3000.0,5.0,895851.0,51.0,4428.0,,,,,0.2566559314727783,0.9771096706390381,1.2081619501113892,,[],SUCCEEDED
VKR-219,0.8603286147117615,258.0,3.0,r52-reuters,vmalperovich,2021-02-26 01:01:16,1601.031,2124c48c103a,False,relu,MPNN,"['Nodes_input', 'Embeddings', 'Adj_input', 'Reshape', 'lambda_1', 'MaxPool', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.01,10.0,0.001,10.0,3000.0,5.0,895851.0,51.0,4428.0,,,,,0.5823205709457397,0.9115135073661804,0.8980807662010193,,[],SUCCEEDED
VKR-218,0.806729257106781,258.0,3.0,r52-reuters,vmalperovich,2021-02-26 00:28:57,1883.316,2124c48c103a,False,relu,MPNN,"['Nodes_input', 'Embeddings', 'Adj_input', 'Reshape', 'lambda', 'MaxPool', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GLoVe,32.0,200.0,0.55,100.0,200.0,0.1,10.0,0.001,10.0,3000.0,5.0,895851.0,51.0,4428.0,,,,,1.0196328163146973,0.7880082130432129,1.0645538568496704,,[],SUCCEEDED
VKR-217,0.8783255219459534,258.0,3.0,r52-reuters,vmalperovich,2021-02-26 00:22:24,159.521,2124c48c103a,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_8', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GLoVe,32.0,200.0,0.55,100.0,200.0,0.1,10.0,0.001,10.0,3000.0,5.0,935851.0,51.0,4428.0,,,,,0.3245122730731964,0.9550734758377075,0.8391086459159851,,[],SUCCEEDED
VKR-216,0.8755868673324585,258.0,3.0,r52-reuters,vmalperovich,2021-02-26 00:18:50,143.099,2124c48c103a,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_7', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GLoVe,32.0,200.0,0.55,100.0,300.0,0.1,5.0,0.001,10.0,3000.0,5.0,960951.0,51.0,4428.0,,,,,0.35001713037490845,0.9509736895561218,0.8674165606498718,,[],SUCCEEDED
VKR-215,0.8654147386550903,258.0,3.0,r52-reuters,vmalperovich,2021-02-26 00:11:21,195.707,2124c48c103a,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_6', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GLoVe,32.0,200.0,0.55,100.0,300.0,0.1,3.0,0.001,5.0,3000.0,5.0,960951.0,51.0,4428.0,,,,,0.47553855180740356,0.9255210161209106,0.8987553715705872,,[],SUCCEEDED
VKR-214,0.8818466067314148,258.0,3.0,r52-reuters,vmalperovich,2021-02-26 00:05:39,214.702,2124c48c103a,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_5', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GLoVe,32.0,200.0,0.55,100.0,300.0,0.01,3.0,0.001,5.0,3000.0,5.0,960951.0,51.0,4428.0,,,,,0.3632892668247223,0.9596856832504272,0.9377777576446533,,[],SUCCEEDED
VKR-213,0.8599374294281006,258.0,3.0,r52-reuters,vmalperovich,2021-02-26 00:01:47,169.287,2124c48c103a,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_4', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GLoVe,32.0,200.0,0.55,100.0,200.0,0.01,3.0,0.001,3.0,3000.0,5.0,935851.0,51.0,4428.0,,,,,0.6235297918319702,0.9152715802192688,1.0663576126098633,,[],SUCCEEDED
VKR-212,0.8669796586036682,258.0,3.0,r52-reuters,vmalperovich,2021-02-25 23:56:57,209.209,2124c48c103a,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_3', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GLoVe,32.0,200.0,0.55,100.0,200.0,0.05,3.0,0.001,5.0,3000.0,5.0,935851.0,51.0,4428.0,,,,,0.49682334065437317,0.9205671548843384,0.9462142586708069,,[],SUCCEEDED
VKR-211,0.8532863855361938,258.0,3.0,r52-reuters,vmalperovich,2021-02-25 23:52:58,164.585,2124c48c103a,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_2', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GLoVe,32.0,200.0,0.55,100.0,300.0,0.1,3.0,0.001,3.0,3000.0,5.0,960951.0,51.0,4428.0,,,,,0.6459423303604126,0.9019473791122437,0.9933450818061829,,[],SUCCEEDED
VKR-210,0.8794991970062256,258.0,3.0,r52-reuters,vmalperovich,2021-02-25 23:48:27,157.633,2124c48c103a,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_1', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,300.0,0.01,3.0,0.001,3.0,3000.0,5.0,960951.0,51.0,4428.0,,,,,0.3502556383609772,0.9685685038566589,0.9342153668403625,,[],SUCCEEDED
VKR-209,0.863458514213562,258.0,3.0,r52-reuters,vmalperovich,2021-02-25 23:42:57,190.691,2124c48c103a,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,300.0,0.55,100.0,300.0,0.1,3.0,0.001,4.0,3000.0,5.0,1433751.0,51.0,4428.0,,,,,0.4261828362941742,0.9405534863471985,0.9004970192909241,,[],SUCCEEDED
VKR-109,0.8850798606872559,301.0,3.0,r52-reuters,vmalperovich,2021-02-15 02:30:33,176.339,00a2382fb07d,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_16', 'Pooling', 'Dropout', 'Dense']",False,,GlobalSum,False,GLoVe,32.0,200.0,0.6,100.0,300.0,0.01,3.0,0.001,5.0,,,992351.0,51.0,4585.0,,,,,0.2956541180610657,0.9734377861022949,0.9238361120223999,,[],SUCCEEDED
VKR-108,0.8866381049156189,301.0,3.0,r52-reuters,vmalperovich,2021-02-15 02:23:59,124.825,00a2382fb07d,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_15', 'Pooling', 'Dropout', 'Dense']",False,,GlobalSum,False,GLoVe,32.0,300.0,0.6,100.0,300.0,0.01,3.0,0.001,5.0,,,1480851.0,51.0,4585.0,,,,,0.30811694264411926,0.9765026569366455,0.95637446641922,,[],SUCCEEDED
VKR-107,0.8839111924171448,301.0,3.0,r52-reuters,vmalperovich,2021-02-15 02:21:09,84.95,00a2382fb07d,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_14', 'Pooling', 'Dropout', 'Dense']",False,,GlobalSum,False,GLoVe,32.0,150.0,0.5,100.0,300.0,1.0E-4,3.0,0.001,5.0,,,748101.0,51.0,4585.0,,,,,0.0865912064909935,0.9926783442497253,0.9049034714698792,,[],SUCCEEDED
VKR-106,0.8936501741409302,301.0,3.0,r52-reuters,vmalperovich,2021-02-15 02:15:11,102.535,00a2382fb07d,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_13', 'Pooling', 'Dropout', 'Dense']",False,,GlobalSum,False,GLoVe,32.0,300.0,0.5,100.0,300.0,1.0E-4,3.0,0.001,5.0,,,1480851.0,51.0,4585.0,,,,,0.08294166624546051,0.9943810701370239,0.9147799611091614,,[],SUCCEEDED
VKR-105,0.8881963491439819,301.0,3.0,r52-reuters,vmalperovich,2021-02-15 02:10:21,95.525,00a2382fb07d,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_12', 'Pooling', 'Dropout', 'Dense']",False,,GlobalSum,False,GLoVe,32.0,300.0,0.6,100.0,300.0,1.0E-4,5.0,0.001,5.0,,,1480851.0,51.0,4585.0,,,,,0.09722328931093216,0.9926783442497253,0.912716269493103,,[],SUCCEEDED
VKR-104,0.8920919299125671,301.0,3.0,r52-reuters,vmalperovich,2021-02-15 02:05:51,243.055,00a2382fb07d,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_11', 'Pooling', 'Dropout', 'Dense']",False,,GlobalSum,False,GLoVe,32.0,300.0,0.5,100.0,300.0,0.01,5.0,0.001,8.0,,,1480851.0,51.0,4585.0,,,,,0.17219041287899017,0.9909756779670715,0.8515332937240601,,[],SUCCEEDED
VKR-103,0.8831320405006409,301.0,3.0,r52-reuters,vmalperovich,2021-02-15 02:01:20,149.794,00a2382fb07d,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_10', 'Pooling', 'Dropout', 'Dense']",False,,GlobalSum,True,GLoVe,32.0,200.0,0.5,100.0,300.0,0.01,5.0,0.001,10.0,,,992351.0,51.0,4585.0,,,,,0.22884558141231537,0.9759918451309204,0.9398255944252014,,[],SUCCEEDED
VKR-102,0.8741722106933594,301.0,3.0,r52-reuters,vmalperovich,2021-02-15 01:57:53,74.442,00a2382fb07d,True,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'BatchNorm', 'Adj_input', 'gcn_conv_9', 'Pooling', 'Dropout', 'Dense']",False,,GlobalSum,False,GLoVe,32.0,200.0,0.5,100.0,300.0,0.01,5.0,0.001,10.0,,,993151.0,51.0,4585.0,,,,,0.5003480911254883,0.9838242530822754,1.8754369020462036,,[],SUCCEEDED
VKR-101,0.8722243905067444,301.0,3.0,r52-reuters,vmalperovich,2021-02-15 01:55:34,70.4,00a2382fb07d,True,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'BatchNorm', 'Adj_input', 'gcn_conv_8', 'Pooling', 'Dropout', 'Dense']",False,,GlobalSum,False,GLoVe,32.0,200.0,0.5,100.0,300.0,0.001,5.0,0.001,5.0,,,993151.0,51.0,4585.0,,,,,0.12779738008975983,0.9901242852210999,1.5724657773971558,,[],SUCCEEDED
VKR-100,0.8998831510543823,301.0,3.0,r52-reuters,vmalperovich,2021-02-15 01:49:43,153.648,00a2382fb07d,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_7', 'Pooling', 'Dropout', 'Dense']",False,,GlobalSum,False,GLoVe,32.0,200.0,0.6,100.0,300.0,1.0E-4,3.0,0.001,5.0,,,992351.0,51.0,4585.0,,,,,0.09639943391084671,0.9904648661613464,0.8485223650932312,,[],SUCCEEDED
VKR-99,0.8889754414558411,301.0,3.0,r52-reuters,vmalperovich,2021-02-15 01:44:28,96.52,00a2382fb07d,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_6', 'Pooling', 'Dropout', 'Dense']",False,,GlobalSum,False,GLoVe,32.0,200.0,0.6,100.0,300.0,1.0E-5,5.0,0.001,5.0,,,992351.0,51.0,4585.0,,,,,0.08593153953552246,0.99114590883255,0.8686954379081726,,[],SUCCEEDED
VKR-98,0.8885859251022339,301.0,3.0,r52-reuters,vmalperovich,2021-02-15 01:40:51,191.773,00a2382fb07d,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_5', 'Pooling', 'Dropout', 'Dense']",False,,GlobalSum,False,GLoVe,32.0,200.0,0.6,100.0,300.0,0.01,5.0,0.001,5.0,,,992351.0,51.0,4585.0,,,,,0.2698840796947479,0.9749702215194702,0.9323427081108093,,[],SUCCEEDED
VKR-97,0.8850798606872559,301.0,3.0,r52-reuters,vmalperovich,2021-02-15 01:37:30,92.05,00a2382fb07d,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_4', 'Pooling', 'Dropout', 'Dense']",False,,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,300.0,0.001,5.0,0.001,3.0,,,992351.0,51.0,4585.0,,,,,0.18254628777503967,0.9851864576339722,0.8977183699607849,,[],SUCCEEDED
VKR-96,0.8831320405006409,301.0,3.0,r52-reuters,vmalperovich,2021-02-15 01:32:43,82.009,00a2382fb07d,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_3', 'Pooling', 'Dropout', 'Dense']",False,,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,300.0,1.0E-4,5.0,0.001,5.0,,,992351.0,51.0,4585.0,,,,,0.09428999572992325,0.9904648661613464,0.9595634937286377,,[],SUCCEEDED
VKR-95,0.8850798606872559,301.0,3.0,r52-reuters,vmalperovich,2021-02-15 01:27:29,81.492,00a2382fb07d,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_2', 'Pooling', 'Dropout', 'Dense']",False,,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,300.0,1.0E-4,10.0,0.001,5.0,,,992351.0,51.0,4585.0,,,,,0.0928756445646286,0.9901242852210999,0.9135831594467163,,[],SUCCEEDED
VKR-94,0.8846902847290039,301.0,3.0,r52-reuters,vmalperovich,2021-02-15 01:24:51,78.065,00a2382fb07d,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_1', 'Pooling', 'Dropout', 'Dense']",False,,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,300.0,0.001,10.0,0.001,10.0,,,992351.0,51.0,4585.0,,,,,0.1676231175661087,0.9860377907752991,0.928475558757782,,[],SUCCEEDED
VKR-93,0.8846902847290039,301.0,3.0,r52-reuters,vmalperovich,2021-02-15 01:19:51,176.412,00a2382fb07d,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv', 'Pooling', 'Dropout', 'Dense']",False,,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,300.0,0.05,10.0,0.001,5.0,,,992351.0,51.0,4585.0,,,,,0.2925216257572174,0.9700323343276978,0.9380956292152405,,[],SUCCEEDED
VKR-208,0.9715204238891602,251.0,3.0,r8-reuters,vmalperovich,2021-02-25 23:34:38,213.057,2124c48c103a,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_1', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,300.0,0.55,100.0,300.0,0.1,3.0,0.001,4.0,3000.0,5.0,1249508.0,8.0,3857.0,,,,,0.14222782850265503,0.9947079420089722,0.23298881947994232,,[],SUCCEEDED
VKR-207,0.9715204238891602,251.0,3.0,r8-reuters,vmalperovich,2021-02-25 23:27:14,192.761,2124c48c103a,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,300.0,0.55,100.0,200.0,0.1,3.0,0.001,3.0,3000.0,5.0,1218708.0,8.0,3857.0,,,,,0.17892642319202423,0.9926725029945374,0.2632226049900055,,[],SUCCEEDED
VKR-111,0.9606767296791077,291.0,3.0,r8-reuters,vmalperovich,2021-02-15 05:17:39,1179.809,00a2382fb07d,False,relu,MPNN,"['Nodes_input', 'Embeddings', 'Adj_input', 'Reshape', 'lambda_2', 'global_max_pool', 'Pooling', 'Dropout', 'Dense']",False,True,GlobalSum,False,GLoVe,32.0,200.0,0.6,100.0,300.0,0.01,3.0,0.001,5.0,,,800808.0,8.0,3996.0,,,,,0.2884831726551056,0.9626926183700562,0.32571589946746826,,[],SUCCEEDED
VKR-110,0.9606767296791077,291.0,3.0,r8-reuters,vmalperovich,2021-02-15 04:37:44,1009.56,00a2382fb07d,False,relu,MPNN,"['Nodes_input', 'Embeddings', 'Adj_input', 'Reshape', 'lambda_8', 'global_max_pool', 'Pooling', 'Dropout', 'Dense']",False,,GlobalSum,False,GLoVe,32.0,200.0,0.6,100.0,300.0,0.01,3.0,0.001,5.0,,,800808.0,8.0,3996.0,,,,,0.29687440395355225,0.9624898433685303,0.3246062099933624,,[],SUCCEEDED
VKR-92,0.9702789187431335,291.0,3.0,r8-reuters,vmalperovich,2021-02-15 01:04:32,185.677,00a2382fb07d,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_41', 'Pooling', 'Dropout', 'Dense']",False,,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,300.0,0.05,10.0,0.001,5.0,,,861608.0,8.0,3996.0,,,,,0.08546136319637299,0.9973641633987427,0.1889355480670929,,[],SUCCEEDED
VKR-91,0.9693644046783447,291.0,3.0,r8-reuters,vmalperovich,2021-02-15 01:00:26,179.513,00a2382fb07d,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_40', 'Pooling', 'Dropout', 'Dense']",False,,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,300.0,0.05,3.0,0.001,5.0,,,861608.0,8.0,3996.0,,,,,0.11099348217248917,0.9957420825958252,0.2190573662519455,,[],SUCCEEDED
